SKUs,Total Box,Item 1,Box,Item 1 Length,Item 1 Width,Item 1 Height,Item 1 Weight,Item 2,Box,Item 2 Length,Item 2 Width,Item 2 Height,Item 2 Weight,Item 3,Box,Item 3 Length,Item 3 Width,Item 3 Height,Item 3 Weight,Item 4,Box,Item 4 Length,Item 4 Width,Item 4 Height,Item 4 Weight
BOGR5-WHI-W,3,BOT-WHI-T,1,44,44,6,64,,,,,,,GRC-WHI-W,2,40,20,12,41,,,,,,
CAGR5-LWH-W,3,CAT-LWH-S,1,64,41,7,84,,,,,,,GRC-WHI-W,2,40,20,12,41,,,,,,
CAGR5C-LWH-W,4,CAT-LWH-S,1,64,41,7,84,,,,,,,GRC-WHI-W,1,40,20,12,41,CAB-LWH-W,2,55,18,5,31
CAGR6-LWH-W,4,CAT-LWH-S,1,64,41,7,84,,,,,,,GRC-WHI-W,2,40,20,12,41,CAB-LWH-W,1,55,18,5,31
CAGR7-LWH-W,4,CAT-LWH-S,1,64,41,7,84,,,,,,,GRC-WHI-W,3,40,20,12,41,,,,,,
DLGR3-WHI-W,3,DLT-WHI-T,1,45,27,4,31,DLT-WHI-P,1,26,9,6,14,GRC-WHI-W,1,40,20,12,41,,,,,,
DLGR5-WHI-W,4,DLT-WHI-T,1,45,27,4,31,DLT-WHI-P,1,26,9,6,14,GRC-WHI-W,2,40,20,12,41,,,,,,
DOGR5-LWH-W,3,DOT-LWH-T,1,64,46,7,133,,,,,,,GRC-WHI-W,2,40,20,12,41,,,,,,
DOGR7-LWH-W,4,DOT-LWH-T,1,64,46,7,133,,,,,,,GRC-WHI-W,3,40,20,12,41,,,,,,
DOGR9-LWH-W,5,DOT-LWH-T,1,62,44,7,133,,,,,,,GRC-WHI-W,4,40,20,12,41,,,,,,
HLGR3-LWH-W,3,HLT-LWH-T,1,45,45,6,55,HLT-LWH-P,1,26,9,7,11,GRC-WHI-W,1,40,20,12,41,,,,,,
HLGR5-LWH-W,4,HLT-LWH-T,1,45,45,6,55,HLT-LWH-P,1,26,9,7,11,GRC-WHI-W,2,40,20,12,41,,,,,,
LGGR5-LWH-W,4,LGT-LWH-T,1,71,47,8,121,LGT-LWH-L,1,32,15,5,31,GRC-WHI-W,2,40,20,12,41,,,,,,
LGGR7-LWH-W,5,LGT-LWH-T,1,71,47,8,121,LGT-LWH-L,1,32,15,5,31,GRC-WHI-W,3,40,20,12,41,,,,,,
LGGR9-LWH-W,6,LGT-LWH-T,1,71,47,8,121,LGT-LWH-L,1,32,15,5,31,GRC-WHI-W,4,40,20,12,41,,,,,,
OXGR3-LWH-W,2,OXT-LWH-T,1,41,41,7,59,,,,,,,GRC-WHI-W,1,40,20,12,41,,,,,,
OXGR5-LWH-W,3,OXT-LWH-T,1,41,41,7,59,,,,,,,GRC-WHI-W,2,40,20,12,41,,,,,,
SHGR3-WHI-W,3,SHT-WHI-T,1,45,45,4,44,SHT-WHI-P,1,28,11,9,24,GRC-WHI-W,1,40,20,12,41,,,,,,
SHGR5-WHI-W,4,SHT-WHI-T,1,45,45,4,44,SHT-WHI-P,1,28,11,9,24,GRC-WHI-W,2,40,20,12,41,,,,,,
SUGR3-LWH-W,2,SUT-LWH-T,1,45,45,7,59,,,,,,,GRC-WHI-W,1,40,20,12,41,,,,,,
SUGR5-LWH-W,3,SUT-LWH-T,1,45,45,7,59,,,,,,,GRC-WHI-W,2,40,20,12,41,,,,,,
CAGR5H-OAK-W,3,CAT-OAK-H,1,64,41,7,90,,,,,,,GRS-OAK-W,2,44,20,11,44,,,,,,
CAGR7H-OAK-W,4,CAT-OAK-H,1,64,41,7,90,,,,,,,GRS-OAK-W,3,44,20,11,44,,,,,,
CFGR3-OAK-W,2,CFT-OAK-T,1,46,46,6,77,,,,,,,GRS-OAK-W,1,44,20,11,44,,,,,,
CFGR5-OAK-W,3,CFT-OAK-T,1,46,46,6,77,,,,,,,GRS-OAK-W,2,44,20,11,44,,,,,,
EDGR3-OAK-W,3,EDT-OAK-T,1,33,33,6,22,EDT-OAK-P,1,33,9,7,15,GRS-OAK-W,1,44,20,11,44,,,,,,
EDGR5-OAK-W,4,EDT-OAK-T,1,33,33,6,22,EDT-OAK-P,1,33,9,7,15,GRS-OAK-W,2,44,20,11,44,,,,,,
JAGR3-OAK-W,3,JAT-OAK-T,1,38,38,5,30,JAT-OAK-P,1,32,9,7,15,GRS-OAK-W,1,44,20,11,44,,,,,,
JAGR5-OAK-W,4,JAT-OAK-T,1,38,38,5,30,JAT-OAK-P,1,32,9,7,15,GRS-OAK-W,2,44,20,11,44,,,,,,
PBGR3-OAK-W,2,PBT-OAK-T,1,41,41,7,59,,,,,,,GRS-OAK-W,1,44,20,11,44,,,,,,
PBGR5-OAK-W,3,PBT-OAK-T,1,41,41,7,59,,,,,,,GRS-OAK-W,2,44,20,11,44,,,,,,
YAGR3-OAK-W,2,YAT-OAK-H,1,53,35,6,59,,,,,,,GRS-OAK-W,1,44,20,11,44,,,,,,
YAGR5-OAK-W,3,YAT-OAK-H,1,53,35,6,59,,,,,,,GRS-OAK-W,2,44,20,11,44,,,,,,
EDGR3-WHI-W,3,EDT-WHI-T,1,33,33,6,22,EDT-WHI-P,1,33,9,7,15,GRS-WHI-W,1,44,20,11,44,,,,,,
EDGR5-WHI-W,4,EDT-WHI-T,1,33,33,6,22,EDT-WHI-P,1,33,9,7,15,GRS-WHI-W,2,44,20,11,44,,,,,,
JAGR3-WHI-W,3,JAT-WHI-T,1,38,38,5,30,JAT-WHI-P,1,32,9,7,15,GRS-WHI-W,1,44,20,11,44,,,,,,
JAGR5-WHI-W,4,JAT-WHI-T,1,38,38,5,30,JAT-WHI-P,1,32,9,7,15,GRS-WHI-W,2,44,20,11,44,,,,,,
SUGR3H-BMK-W,2,SUT-BMK-H,1,45,45,7,66,,,,,,,GRS-WHI-W,1,44,20,11,44,,,,,,
SUGR5H-BMK-W,3,SUT-BMK-H,1,45,45,7,66,,,,,,,GRS-WHI-W,2,44,20,11,44,,,,,,
VNGR3-WHI-W,2,VNT-WHI-T,1,41,41,7,59,,,,,,,GRS-WHI-W,1,44,20,11,44,,,,,,
VNGR5-WHI-W,3,VNT-WHI-T,1,41,41,7,59,,,,,,,GRS-WHI-W,2,44,20,11,44,,,,,,
YAGR3-WHI-W,2,YAT-WHI-H,1,53,35,6,59,,,,,,,GRS-WHI-W,1,44,20,11,44,,,,,,
YAGR5-WHI-W,3,YAT-WHI-H,1,53,35,6,59,,,,,,,GRS-WHI-W,2,44,20,11,44,,,,,,
ANIP3-BMK-W,3,ANT-WHI-T,1,39,39,6,33,ANT-WHI-P,1,26,9,7,14,IPC-BMK-W,1,42,20,11,42,,,,,,
ANIP5-BMK-W,4,ANT-WHI-T,1,39,39,6,33,ANT-WHI-P,1,26,9,7,14,IPC-BMK-W,2,42,20,11,42,,,,,,
AVIP5-BMK-W,4,AVT-WHI-T,1,45,45,9,84,AVT-WHI-P,1,24,11,9,20,IPC-BMK-W,2,42,20,11,42,,,,,,
AVIP7-BMK-W,5,AVT-WHI-T,1,45,45,9,84,AVT-WHI-P,1,24,11,9,20,IPC-BMK-W,3,42,20,11,42,,,,,,
DLIP3-BMK-W,3,DLT-SBR-T,1,45,27,4,31,DLT-BMK-P,1,26,9,6,14,IPC-BMK-W,1,42,20,11,42,,,,,,
DLIP5-BMK-W,4,DLT-SBR-T,1,45,27,4,31,DLT-BMK-P,1,26,9,6,14,IPC-BMK-W,2,42,20,11,42,,,,,,
DOIP5-BMK-W,3,DOT-WHI-T,1,64,46,7,133,,,,,,,IPC-BMK-W,2,42,20,11,42,,,,,,
DOIP7-BMK-W,4,DOT-WHI-T,1,64,46,7,133,,,,,,,IPC-BMK-W,3,42,20,11,42,,,,,,
DOIP9-BMK-W,5,DOT-WHI-T,1,64,46,7,133,,,,,,,IPC-BMK-W,4,42,20,11,42,,,,,,
HLIP3-BMK-W,3,HLT-BMK-T,1,45,45,6,55,HLT-BMK-P,1,26,9,7,11,IPC-BMK-W,1,42,20,11,42,,,,,,
HLIP5-BMK-W,4,HLT-BMK-T,1,45,45,6,55,HLT-BMK-P,1,26,9,7,11,IPC-BMK-W,2,42,20,11,42,,,,,,
KEIP5-BMK-W,4,KET-WHI-T,1,45,45,9,84,KET-WHI-P,1,24,11,9,20,IPC-BMK-W,2,42,20,11,42,,,,,,
KEIP7-BMK-W,5,KET-WHI-T,1,45,45,9,84,KET-WHI-P,1,24,11,9,20,IPC-BMK-W,3,42,20,11,42,,,,,,
NAIP5-BMK-W,4,NAT-WHI-T,1,63,44,7,111,NAT-WHI-P,1,27,19,8,33,IPC-BMK-W,2,42,20,11,42,,,,,,
NAIP7-BMK-W,5,NAT-WHI-T,1,63,44,7,111,NAT-WHI-P,1,27,19,8,33,IPC-BMK-W,3,42,20,11,42,,,,,,
NAIP9-BMK-W,6,NAT-WHI-T,1,63,44,7,111,NAT-WHI-P,1,27,19,8,33,IPC-BMK-W,4,42,20,11,42,,,,,,
NOIP3-BMK-W,2,NFT-WHI-T,1,47,36,7,68,,,,,,,IPC-BMK-W,1,42,20,11,42,,,,,,
NOIP5-BMK-W,3,NFT-WHI-T,1,47,36,7,68,,,,,,,IPC-BMK-W,2,42,20,11,42,,,,,,
NOIP7-BMK-W,4,NFT-WHI-T,1,47,36,7,68,,,,,,,IPC-BMK-W,3,42,20,11,42,,,,,,
NIIP5-BMK-W,3,NIT-WHI-T,1,59,41,7,108,,,,,,,IPC-BMK-W,2,42,20,11,42,,,,,,
NIIP6-BMK-W,4,NIT-WHI-T,1,59,41,7,108,,,,,,,IPC-BMK-W,2,42,20,11,42,NIB-WHI-W,1,58,18,5,36
NIIP7-BMK-W,4,NIT-WHI-T,1,59,41,7,108,,,,,,,IPC-BMK-W,3,42,20,11,42,,,,,,
PLIP5-BMK-W,4,PVT-WHI-T,1,64,45,7,110,PVT-WHI-P,1,24,19,8,27,IPC-BMK-W,2,42,20,11,42,,,,,,
PLIP7-BMK-W,5,PVT-WHI-T,1,64,45,7,110,PVT-WHI-P,1,24,19,8,27,IPC-BMK-W,3,42,20,11,42,,,,,,
PLIP9-BMK-W,6,PVT-WHI-T,1,64,45,7,110,PVT-WHI-P,1,24,19,8,27,IPC-BMK-W,4,42,20,11,42,,,,,,
QUIP5-BMK-W,3,QUT-WHI-T,1,64,45,8,135,,,,,,,IPC-BMK-W,2,42,20,11,42,,,,,,
QUIP7-BMK-W,4,QUT-WHI-T,1,64,45,8,135,,,,,,,IPC-BMK-W,3,42,20,11,42,,,,,,
QUIP9-BMK-W,5,QUT-WHI-T,1,64,45,8,135,,,,,,,IPC-BMK-W,4,42,20,11,42,,,,,,
SUIP3-BMK-W,2,SUT-BMK-T,1,45,45,7,59,,,,,,,IPC-BMK-W,1,42,20,11,42,,,,,,
SUIP5-BMK-W,3,SUT-BMK-T,1,45,45,7,59,,,,,,,IPC-BMK-W,2,42,20,11,42,,,,,,
WEIP5-BMK-W,4,WET-BMK-T,1,46,46,7,90,WET-BMK-L,1,32,15,5,30,IPC-BMK-W,2,42,20,11,42,,,,,,
WEIP7-BMK-W,5,WET-BMK-T,1,46,46,7,90,WET-BMK-L,1,32,15,5,30,IPC-BMK-W,3,42,20,11,42,,,,,,
ANIP3-LWH-W,3,ANT-LWH-T,1,39,39,6,33,ANT-LWH-P,1,26,9,7,14,IPC-LWH-W,1,42,20,11,42,,,,,,
ANIP5-LWH-W,4,ANT-LWH-T,1,39,39,6,33,ANT-LWH-P,1,26,9,7,14,IPC-LWH-W,2,42,20,11,42,,,,,,
AVIP5-LWH-W,4,AVT-LWH-T,1,45,45,9,84,AVT-LWH-P,1,24,11,9,20,IPC-LWH-W,2,42,20,11,42,,,,,,
AVIP7-LWH-W,5,AVT-LWH-T,1,45,45,9,84,AVT-LWH-P,1,24,11,9,20,IPC-LWH-W,3,42,20,11,42,,,,,,
BOIP3-LWH-W,2,BOT-WHI-T,1,44,44,6,64,,,,,,,IPC-LWH-W,1,42,20,11,42,,,,,,
BOIP5-LWH-W,3,BOT-WHI-T,1,44,44,6,64,,,,,,,IPC-LWH-W,2,42,20,11,42,,,,,,
CAIP5-LWH-W,3,CAT-LWH-S,1,64,41,7,84,,,,,,,IPC-LWH-W,2,42,20,11,42,,,,,,
CAIP5C-LWH-W,4,CAT-LWH-S,1,64,41,7,84,,,,,,,IPC-LWH-W,1,42,20,11,42,CAB-LWH-W,2,55,18,5,31
CAIP6-LWH-W,4,CAT-LWH-S,1,64,41,7,84,,,,,,,IPC-LWH-W,2,42,20,11,42,CAB-LWH-W,1,55,18,5,31
CAIP7-LWH-W,4,CAT-LWH-S,1,64,41,7,84,,,,,,,IPC-LWH-W,3,42,20,11,42,,,,,,
DLIP3-LWH-W,3,DLT-WHI-T,1,45,27,4,31,DLT-WHI-P,1,26,9,6,14,IPC-LWH-W,1,42,20,11,42,,,,,,
DLIP5-LWH-W,4,DLT-WHI-T,1,45,27,4,31,DLT-WHI-P,1,26,9,6,14,IPC-LWH-W,2,42,20,11,42,,,,,,
DOIP5-LWH-W,3,DOT-LWH-T,1,64,46,7,133,,,,,,,IPC-LWH-W,2,42,20,11,42,,,,,,
DOIP7-LWH-W,4,DOT-LWH-T,1,64,46,7,133,,,,,,,IPC-LWH-W,3,42,20,11,42,,,,,,
DOIP9-LWH-W,5,DOT-LWH-T,1,64,46,7,133,,,,,,,IPC-LWH-W,4,42,20,11,42,,,,,,
HLIP3-LWH-W,3,HLT-LWH-T,1,45,45,6,55,HLT-LWH-P,1,26,9,7,11,IPC-LWH-W,1,42,20,11,42,,,,,,
HLIP5-LWH-W,4,HLT-LWH-T,1,45,45,6,55,HLT-LWH-P,1,26,9,7,11,IPC-LWH-W,2,42,20,11,42,,,,,,
LGIP5-LWH-W,4,LGT-LWH-T,1,71,47,8,121,LGT-LWH-L,1,32,15,5,31,IPC-LWH-W,2,42,20,11,42,,,,,,
LGIP7-LWH-W,5,LGT-LWH-T,1,71,47,8,121,LGT-LWH-L,1,32,15,5,31,IPC-LWH-W,3,42,20,11,42,,,,,,
LGIP9-LWH-W,6,LGT-LWH-T,1,71,47,8,121,LGT-LWH-L,1,32,15,5,31,IPC-LWH-W,4,42,20,11,42,,,,,,
OXIP3-LWH-W,2,OXT-LWH-T,1,41,41,7,59,,,,,,,IPC-LWH-W,1,42,20,11,42,,,,,,
OXIP5-LWH-W,3,OXT-LWH-T,1,41,41,7,59,,,,,,,IPC-LWH-W,2,42,20,11,42,,,,,,
SHIP3-LWH-W,3,SHT-WHI-T,1,45,45,4,44,SHT-WHI-P,1,28,11,9,24,IPC-LWH-W,1,42,20,11,42,,,,,,
SHIP5-LWH-W,4,SHT-WHI-T,1,45,45,4,44,SHT-WHI-P,1,28,11,9,24,IPC-LWH-W,2,42,20,11,42,,,,,,
SUIP3-LWH-W,2,SUT-LWH-T,1,45,45,7,59,,,,,,,IPC-LWH-W,1,42,20,11,42,,,,,,
SUIP5-LWH-W,3,SUT-LWH-T,1,45,45,7,59,,,,,,,IPC-LWH-W,2,42,20,11,42,,,,,,
WEIP5-LWH-W,4,WET-WHI-T,1,46,46,7,90,WET-WHI-L,1,32,15,5,30,IPC-LWH-W,2,42,20,11,42,,,,,,
WEIP7-LWH-W,5,WET-WHI-T,1,46,46,7,90,WET-WHI-L,1,32,15,5,30,IPC-LWH-W,3,42,20,11,42,,,,,,
CAIP5-MAH-W,3,CAT-MAH-S,1,64,41,7,84,,,,,,,IPC-MAH-W,2,42,20,11,42,,,,,,
CAIP6-MAH-W,4,CAT-MAH-S,1,64,41,7,84,,,,,,,IPC-MAH-W,2,42,20,11,42,CAB-MAH-W,1,55,18,5,31
CAIP7-MAH-W,4,CAT-MAH-S,1,64,41,7,84,,,,,,,IPC-MAH-W,3,42,20,11,42,,,,,,
DLIP3-MAH-W,3,DLT-MAH-T,1,45,27,4,31,DLT-MAH-P,1,26,9,6,14,IPC-MAH-W,1,42,20,11,42,,,,,,
DLIP5-MAH-W,4,DLT-MAH-T,1,45,27,4,31,DLT-MAH-P,1,26,9,6,14,IPC-MAH-W,2,42,20,11,42,,,,,,
DUIP5-MAH-W,3,DUT-MAH-T,1,65,41,7,84,,,,,,,IPC-MAH-W,2,42,20,11,42,,,,,,
DUIP6-MAH-W,4,DUT-MAH-T,1,65,41,7,84,,,,,,,IPC-MAH-W,2,42,20,11,42,DUB-MAH-W,1,55,19,5,31
DUIP7-MAH-W,4,DUT-MAH-T,1,65,41,7,84,,,,,,,IPC-MAH-W,3,42,20,11,42,,,,,,
HLIP3-MAH-W,3,HLT-MAH-T,1,45,45,6,55,HLT-MAH-P,1,26,9,7,11,IPC-MAH-W,1,42,20,11,42,,,,,,
HLIP5-MAH-W,4,HLT-MAH-T,1,45,45,6,55,HLT-MAH-P,1,26,9,7,11,IPC-MAH-W,2,42,20,11,42,,,,,,
MLIP5-MAH-W,3,MLT-MAH-T,1,46,40,8,73,,,,,,,IPC-MAH-W,2,42,20,11,42,,,,,,
MLIP7-MAH-W,4,MLT-MAH-T,1,46,40,8,73,,,,,,,IPC-MAH-W,3,42,20,11,42,,,,,,
NOIP3-MAH-W,2,NFT-MAH-T,1,47,36,7,68,,,,,,,IPC-MAH-W,1,42,20,11,42,,,,,,
NOIP5-MAH-W,3,NFT-MAH-T,1,47,36,7,68,,,,,,,IPC-MAH-W,2,42,20,11,42,,,,,,
NOIP7-MAH-W,4,NFT-MAH-T,1,47,36,7,68,,,,,,,IPC-MAH-W,3,42,20,11,42,,,,,,
OXIP3-MAH-W,2,OXT-MAH-T,1,41,41,7,59,,,,,,,IPC-MAH-W,1,42,20,11,42,,,,,,
OXIP5-MAH-W,3,OXT-MAH-T,1,41,41,7,59,,,,,,,IPC-MAH-W,2,42,20,11,42,,,,,,
PSIP5-MAH-W,3,PST-MAH-T,1,54,36,7,77,,,,,,,IPC-MAH-W,2,42,20,11,42,,,,,,
PSIP7-MAH-W,4,PST-MAH-T,1,54,36,7,77,,,,,,,IPC-MAH-W,3,42,20,11,42,,,,,,
ANKE3-BLK-LC,3,ANT-BLK-T,1,39,39,6,33,ANT-BLK-P,1,26,9,7,14,KEC-BLK-LC,1,41,22,11,38,,,,,,
ANKE5-BLK-LC,4,ANT-BLK-T,1,39,39,6,33,ANT-BLK-P,1,26,9,7,14,KEC-BLK-LC,2,41,22,11,38,,,,,,
DLKE3-BLK-LC,3,DLT-BLK-T,1,45,27,4,31,DLT-BLK-P,1,26,9,6,14,KEC-BLK-LC,1,41,22,11,38,,,,,,
DLKE5-BLK-LC,4,DLT-BLK-T,1,45,27,4,31,DLT-BLK-P,1,26,9,6,14,KEC-BLK-LC,2,41,22,11,38,,,,,,
DLKE3-BCH-LC,3,DLT-SBR-T,1,45,27,4,31,DLT-BLK-P,1,26,9,6,14,KEC-BLK-LC,1,41,22,11,38,,,,,,
DLKE5-BCH-LC,4,DLT-SBR-T,1,45,27,4,31,DLT-BLK-P,1,26,9,6,14,KEC-BLK-LC,2,41,22,11,38,,,,,,
DOKE5-BCH-LC,3,DOT-BCH-T,1,64,46,7,133,,,,,,,KEC-BLK-LC,2,41,22,11,38,,,,,,
DOKE7-BCH-LC,4,DOT-BCH-T,1,64,46,7,133,,,,,,,KEC-BLK-LC,3,41,22,11,38,,,,,,
DOKE9-BCH-LC,5,DOT-BCH-T,1,64,46,7,133,,,,,,,KEC-BLK-LC,4,41,22,11,38,,,,,,
DUKE5-BLK-LC,3,DUT-BLK-T,1,65,41,7,84,,,,,,,KEC-BLK-LC,2,41,22,11,38,,,,,,
DUKE6-BLK-LC,4,DUT-BLK-T,1,65,41,7,84,,,,,,,KEC-BLK-LC,2,41,22,11,38,DUB-BLK-W,1,55,19,5,31
DUKE7-BLK-LC,4,DUT-BLK-T,1,65,41,7,84,,,,,,,KEC-BLK-LC,3,41,22,11,38,,,,,,
HLKE3-BCH-LC,3,HLT-BCH-T,1,45,45,6,55,HLT-BLK-P,1,26,9,7,11,KEC-BLK-LC,1,41,22,11,38,,,,,,
HLKE5-BCH-LC,4,HLT-BCH-T,1,45,45,6,55,HLT-BLK-P,1,26,9,7,11,KEC-BLK-LC,2,41,22,11,38,,,,,,
KENL5-BLK-LC,4,KET-BLK-T,1,45,45,9,84,KET-BLK-P,1,24,11,9,20,KEC-BLK-LC,2,41,22,11,38,,,,,,
KENL7-BLK-LC,5,KET-BLK-T,1,45,45,9,84,KET-BLK-P,1,24,11,9,20,KEC-BLK-LC,3,41,22,11,38,,,,,,
LGKE5-BCH-LC,4,LGT-BCH-T,1,71,47,8,121,LGT-BLK-L,1,32,15,5,31,KEC-BLK-LC,2,41,22,11,38,,,,,,
LGKE7-BCH-LC,5,LGT-BCH-T,1,71,47,8,121,LGT-BLK-L,1,32,15,5,31,KEC-BLK-LC,3,41,22,11,38,,,,,,
LGKE9-BCH-LC,6,LGT-BCH-T,1,71,47,8,121,LGT-BLK-L,1,32,15,5,31,KEC-BLK-LC,4,41,22,11,38,,,,,,
LGKE5-BLK-LC,4,LGT-BLK-T,1,71,47,8,121,LGT-BLK-L,1,32,15,5,31,KEC-BLK-LC,2,41,22,11,38,,,,,,
LGKE7-BLK-LC,5,LGT-BLK-T,1,71,47,8,121,LGT-BLK-L,1,32,15,5,31,KEC-BLK-LC,3,41,22,11,38,,,,,,
LGKE9-BLK-LC,6,LGT-BLK-T,1,71,47,8,121,LGT-BLK-L,1,32,15,5,31,KEC-BLK-LC,4,41,22,11,38,,,,,,
NIKE5-BCH-LC,3,NIT-BLK-T,1,59,41,7,108,,,,,,,KEC-BLK-LC,2,41,22,11,38,,,,,,
NIKE6-BCH-LC,4,NIT-BLK-T,1,59,41,7,108,,,,,,,KEC-BLK-LC,2,41,22,11,38,NIB-BLK-W,1,58,18,5,36
NIKE7-BCH-LC,4,NIT-BLK-T,1,59,41,7,108,,,,,,,KEC-BLK-LC,3,41,22,11,38,,,,,,
PFKE5-BCH-LC,4,PFT-BLK-T,1,58,41,7,97,PFT-BLK-L,1,31,15,5,27,KEC-BLK-LC,2,41,22,11,38,,,,,,
PFKE6-BCH-LC,5,PFT-BLK-T,1,58,41,7,97,PFT-BLK-L,1,31,15,5,27,KEC-BLK-LC,2,41,22,11,38,PFB-BLK-W,1,55,18,5,33
PFKE7-BCH-LC,5,PFT-BLK-T,1,58,41,7,97,PFT-BLK-L,1,31,15,5,27,KEC-BLK-LC,3,41,22,11,38,,,,,,
PFKE9-BCH-LC,6,PFT-BLK-T,1,58,41,7,97,PFT-BLK-L,1,31,15,5,27,KEC-BLK-LC,4,41,22,11,38,,,,,,
PLKE5-BCH-LC,4,PVT-BLK-T,1,64,45,7,110,PVT-BLK-P,1,24,19,8,27,KEC-BLK-LC,2,41,22,11,38,,,,,,
PLKE7-BCH-LC,5,PVT-BLK-T,1,64,45,7,110,PVT-BLK-P,1,24,19,8,27,KEC-BLK-LC,3,41,22,11,38,,,,,,
PLKE9-BCH-LC,6,PVT-BLK-T,1,64,45,7,110,PVT-BLK-P,1,24,19,8,27,KEC-BLK-LC,4,41,22,11,38,,,,,,
QUKE5-BCH-LC,3,QUT-BLK-T,1,64,45,8,135,,,,,,,KEC-BLK-LC,2,41,22,11,38,,,,,,
QUKE7-BCH-LC,4,QUT-BLK-T,1,64,45,8,135,,,,,,,KEC-BLK-LC,3,41,22,11,38,,,,,,
QUKE9-BCH-LC,5,QUT-BLK-T,1,64,45,8,135,,,,,,,KEC-BLK-LC,4,41,22,11,38,,,,,,
SHKE3-BLK-LC,3,SHT-BLK-T,1,45,45,4,44,SHT-BLK-P,1,28,11,9,24,KEC-BLK-LC,1,41,22,11,38,,,,,,
SHKE5-BLK-LC,4,SHT-BLK-T,1,45,45,4,44,SHT-BLK-P,1,28,11,9,24,KEC-BLK-LC,2,41,22,11,38,,,,,,
SUKE3-BCH-LC,2,SUT-BCH-T,1,45,45,7,59,,,,,,,KEC-BLK-LC,1,41,22,11,38,,,,,,
SUKE5-BCH-LC,3,SUT-BCH-T,1,45,45,7,59,,,,,,,KEC-BLK-LC,2,41,22,11,38,,,,,,
WEKE5-BCH-LC,4,WET-BCH-T,1,46,46,7,88,WET-BLK-L,1,32,15,5,30,KEC-BLK-LC,2,41,22,11,38,,,,,,
WEKE7-BCH-LC,5,WET-BCH-T,1,46,46,7,88,WET-BLK-L,1,32,15,5,30,KEC-BLK-LC,3,41,22,11,38,,,,,,
WEKE5-BLK-LC,4,WET-BLK-T,1,46,46,7,90,WET-BLK-L,1,32,15,5,30,KEC-BLK-LC,2,41,22,11,38,,,,,,
WEKE6D-BLK-LC,5,WET-BLK-T,1,46,46,7,90,WET-BLK-L,1,32,15,5,30,KEC-BLK-LC,2,41,22,11,38,DUB-BLK-W,1,55,19,5,31
WEKE7-BLK-LC,5,WET-BLK-T,1,46,46,7,90,WET-BLK-L,1,32,15,5,30,KEC-BLK-LC,3,41,22,11,38,,,,,,
ANKE3-BLK-W,3,ANT-BLK-T,1,39,39,6,33,ANT-BLK-P,1,26,9,7,14,KEC-BLK-W,1,41,22,10,38,,,,,,
ANKE5-BLK-W,4,ANT-BLK-T,1,39,39,6,33,ANT-BLK-P,1,26,9,7,14,KEC-BLK-W,2,41,22,10,38,,,,,,
DLKE3-BCH-W,3,DLT-SBR-T,1,45,27,4,31,DLT-BLK-P,1,26,9,6,14,KEC-BLK-W,1,41,22,10,38,,,,,,
DLKE5-BCH-W,4,DLT-SBR-T,1,45,27,4,31,DLT-BLK-P,1,26,9,6,14,KEC-BLK-W,2,41,22,10,38,,,,,,
DOKE5-BCH-W,3,DOT-BCH-T,1,64,46,7,133,,,,,,,KEC-BLK-W,2,41,22,10,38,,,,,,
DOKE7-BCH-W,4,DOT-BCH-T,1,64,46,7,133,,,,,,,KEC-BLK-W,3,41,22,10,38,,,,,,
DOKE9-BCH-W,5,DOT-BCH-T,1,64,46,7,133,,,,,,,KEC-BLK-W,4,41,22,10,38,,,,,,
HLKE3-BCH-W,3,HLT-BCH-T,1,45,45,6,55,HLT-BLK-P,1,26,9,7,11,KEC-BLK-W,1,41,22,10,38,,,,,,
HLKE5-BCH-W,4,HLT-BCH-T,1,45,45,6,55,HLT-BLK-P,1,26,9,7,11,KEC-BLK-W,2,41,22,10,38,,,,,,
KENL5-BLK-W,4,KET-BLK-T,1,45,45,9,84,KET-BLK-P,1,24,11,9,20,KEC-BLK-W,2,41,22,10,38,,,,,,
KENL7-BLK-W,5,KET-BLK-T,1,45,45,9,84,KET-BLK-P,1,24,11,9,20,KEC-BLK-W,3,41,22,10,38,,,,,,
LGKE5-BCH-W,4,LGT-BCH-T,1,71,47,8,121,LGT-BLK-L,1,32,15,5,31,KEC-BLK-W,2,41,22,10,38,,,,,,
LGKE7-BCH-W,5,LGT-BCH-T,1,71,47,8,121,LGT-BLK-L,1,32,15,5,31,KEC-BLK-W,3,41,22,10,38,,,,,,
LGKE9-BCH-W,6,LGT-BCH-T,1,71,47,8,121,LGT-BLK-L,1,32,15,5,31,KEC-BLK-W,4,41,22,10,38,,,,,,
NIKE5-BCH-W,3,NIT-BLK-T,1,59,41,7,108,,,,,,,KEC-BLK-W,2,41,22,10,38,,,,,,
NIKE6-BCH-W,4,NIT-BLK-T,1,59,41,7,108,,,,,,,KEC-BLK-W,2,41,22,10,38,NIB-BLK-W,1,58,18,5,36
NIKE7-BCH-W,4,NIT-BLK-T,1,59,41,7,108,,,,,,,KEC-BLK-W,3,41,22,10,38,,,,,,
PFKE5-BCH-W,4,PFT-BLK-T,1,58,41,7,97,PFT-BLK-L,1,31,15,5,27,KEC-BLK-W,2,41,22,10,38,,,,,,
PFKE6-BCH-W,5,PFT-BLK-T,1,58,41,7,97,PFT-BLK-L,1,31,15,5,27,KEC-BLK-W,2,41,22,10,38,PFB-BLK-W,1,55,18,5,33
